CacheEntryPosition,BatchKeyPath,ProgramName,BatchValueName,ModifiedTime
280,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{5E7064F0-4EC7-4933-94BC-4F609D95EFCA}\EDGEMITMP_4124C.tmp\setup.exe,AppCompatCache,2025-02-19 08:12:57.1496137
281,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{5E7064F0-4EC7-4933-94BC-4F609D95EFCA}\MicrosoftEdge_X64_133.0.3065.69_132.0.2957.140.exe,AppCompatCache,2025-02-19 08:12:55.7625332
282,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\MpSigStub.exe,AppCompatCache,2025-02-04 12:31:06.8334793
283,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SoftwareDistribution\Download\Install\AM_Engine_Patch_1.1.24090.11.exe,AppCompatCache,2025-02-19 08:12:55.1328710
284,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\uus\packages\preview\AMD64\wuaucltcore.exe,AppCompatCache,2025-02-20 06:56:45.4234655
285,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\hans\AppData\Local\Microsoft\OneDrive\25.010.0119.0002\Microsoft.SharePoint.exe,AppCompatCache,2025-02-19 08:12:21.9410282
286,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\hans\AppData\Local\Microsoft\OneDrive\25.010.0119.0002\FileCoAuth.exe,AppCompatCache,2025-02-19 08:12:20.0501471
287,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\hans\AppData\Local\Microsoft\OneDrive\25.010.0119.0002\FileSyncConfig.exe,AppCompatCache,2025-02-19 08:12:20.2873710
288,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\Edge\Application\133.0.3065.69\Installer\setup.exe,AppCompatCache,2025-02-19 08:11:43.9747177
289,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Temp\{BB6AE7A1-D21D-4F7F-B394-A0BCF13374A6}\.be\VC_redist.x64.exe,AppCompatCache,2025-02-19 08:12:19.6251394
290,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Temp\{EA94D547-D40D-4B89-AC8A-5220AA18D1F7}\.cr\vcredist_x64.exe,AppCompatCache,2025-02-19 08:12:19.4201836
291,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Temp\{ECCCC261-49D1-4896-A213-CEE37EDEAC7B}\.be\VC_redist.x86.exe,AppCompatCache,2025-02-19 08:12:18.3282963
292,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Temp\{BE1941C4-FCF3-4267-8E5B-07B44187934C}\.cr\vcredist_x86.exe,AppCompatCache,2025-02-19 08:12:17.9085459
293,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,SIGN.MEDIA=35EA298 VMwareToolsUpgrader.exe,AppCompatCache,2024-05-02 10:35:42.0000000
294,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\VMware\VMware Tools\VMwareResolutionSet.exe,AppCompatCache,2024-05-02 11:08:38.0000000
295,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\Dism\dismhost.exe,AppCompatCache,2022-05-07 05:19:46.1491795
296,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\sihclient.exe,AppCompatCache,2023-10-01 06:50:38.5013051
297,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{FAF0420D-2FC1-4EE8-8DC4-F5415BA9EAF3}\EDGEMITMP_FE58B.tmp\setup.exe,AppCompatCache,2025-02-19 08:11:43.9747177
298,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{FAF0420D-2FC1-4EE8-8DC4-F5415BA9EAF3}\MicrosoftEdge_X64_133.0.3065.69_132.0.2957.140.exe,AppCompatCache,2025-02-19 08:11:42.4570940
299,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0001000600020000	000a0000585d0000	8664	Microsoft.WidgetsPlatformRuntime	8wekyb3d8bbwe	,AppCompatCache,
300,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\uus\AMD64\WaaSMedicAgent.exe,AppCompatCache,2023-10-01 06:48:05.0968703
301,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	020d0515001e0000	0000000000000000	8664	MicrosoftWindows.Client.WebExperience	cw5n1h2txyewy	,AppCompatCache,
302,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_525.1301.30.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe,AppCompatCache,2025-02-04 08:41:40.4314324
303,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	020d0515001e0000	000a00007fff0000	8664	MicrosoftWindows.Client.WebExperience	cw5n1h2txyewy	,AppCompatCache,
304,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\hans\Desktop\Tool\MagnetRAMCapture_v120.exe,AppCompatCache,2025-01-07 09:51:00.9132336
305,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\hans\Desktop\Tool\EncryptedDiskHunter_v1.10.exe,AppCompatCache,2025-01-07 09:51:00.6815349
306,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\hans\Desktop\Tool\AccessData_FTK_Imager_4.7.1.exe,AppCompatCache,2025-02-04 12:17:31.7928449
307,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,\\?\C:\Windows\System32\SecurityHealthHost.exe,AppCompatCache,2023-10-01 06:48:50.8046768
308,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24090.11-0\MpCmdRun.exe,AppCompatCache,2025-02-04 12:37:04.7210000
309,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\hans\AppData\Local\Microsoft\OneDrive\24.244.1204.0003\OneDriveLauncher.exe,AppCompatCache,2025-02-04 08:27:03.6315086
310,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\SystemSettingsBroker.exe,AppCompatCache,2025-02-20 06:55:52.1156026
311,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\sc.exe,AppCompatCache,2022-05-07 05:20:02.6835524
312,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\ipconfig.exe,AppCompatCache,2025-02-20 06:58:35.9176316
313,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.12.10983.0_x64__8wekyb3d8bbwe\OpenConsole.exe,AppCompatCache,2022-05-07 08:05:05.7991409
314,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\SystemSettingsAdminFlows.exe,AppCompatCache,2023-10-01 06:48:41.1161782
315,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\wscui.cpl,AppCompatCache,2022-05-07 05:20:16.7973447
316,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\irprops.cpl,AppCompatCache,2022-05-07 05:20:16.2504069
317,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000000603e8	000a0000585d0000	8664	windows.immersivecontrolpanel	cw5n1h2txyewy	neutral,AppCompatCache,
318,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\ApplicationFrameHost.exe,AppCompatCache,2025-02-20 06:56:48.9811021
319,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\ImmersiveControlPanel\SystemSettings.exe,AppCompatCache,2025-02-20 06:56:51.1119058
320,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000000603e8	0000000000000000	8664	windows.immersivecontrolpanel	cw5n1h2txyewy	neutral,AppCompatCache,
321,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SysWOW64\DllHost.exe,AppCompatCache,2022-05-07 05:19:55.0557468
322,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\wsqmcons.exe,AppCompatCache,2022-05-07 05:19:34.3471171
323,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	578c0579000f0000	000a000065f40000	8664	Microsoft.WindowsStore	8wekyb3d8bbwe	,AppCompatCache,
324,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0001000c2ae70000	0000000000000000	8664	Microsoft.WindowsTerminal	8wekyb3d8bbwe	,AppCompatCache,
325,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24090.11-0\NisSrv.exe,AppCompatCache,2025-02-04 12:37:06.6940000
326,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\vssvc.exe,AppCompatCache,2025-02-20 06:56:46.5159667
327,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\wevtutil.exe,AppCompatCache,2025-02-20 06:56:40.4266748
328,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24090.11-0\MsMpEng.exe,AppCompatCache,2025-02-04 12:37:06.6470000
329,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24090.11-0\MpDefenderCoreService.exe,AppCompatCache,2025-02-04 12:37:04.7370000
330,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\compattelrunner.exe,AppCompatCache,2025-02-20 06:57:02.7074935
331,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\wbem\WmiApSrv.exe,AppCompatCache,2025-02-20 06:55:51.4814862
332,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\AppHostRegistrationVerifier.exe,AppCompatCache,2025-02-20 06:56:09.5532278
333,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\msdtc.exe,AppCompatCache,2025-02-20 06:58:38.6037896
334,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\Common Files\VMware\Drivers\vss\comreg.exe,AppCompatCache,2024-05-02 11:13:02.0000000
335,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\VMware\VMware Tools\vmtoolsd.exe,AppCompatCache,2024-05-02 11:07:06.0000000
336,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\vm3dservice.exe,AppCompatCache,2024-05-02 11:14:14.0000000
337,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\syswow64\WOWReg32.exe,AppCompatCache,2022-05-07 05:20:00.1209866
338,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe,AppCompatCache,2024-05-02 10:29:06.0000000
339,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\syswow64\MsiExec.exe,AppCompatCache,2025-02-20 06:59:18.9090258
340,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.MicrosoftOfficeHub_18.2204.1141.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2025-02-04 08:36:20.9846451
341,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0012089c04750000	0000000000000000	8664	Microsoft.MicrosoftOfficeHub	8wekyb3d8bbwe	,AppCompatCache,
342,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_21.21030.25003.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2025-02-04 08:36:17.1578897
343,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0015522661ab0000	0000000000000000	8664	Microsoft.Windows.Photos	8wekyb3d8bbwe	,AppCompatCache,
344,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.XboxGameOverlay_1.47.2385.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2025-02-04 08:36:13.9670985
345,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	0001002f09510000	0000000000000000	8664	Microsoft.XboxGameOverlay	8wekyb3d8bbwe	,AppCompatCache,
346,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.20544.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2025-02-04 08:36:09.8352305
347,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	3e8537f650400000	0000000000000000	8664	microsoft.windowscommunicationsapps	8wekyb3d8bbwe	,AppCompatCache,
348,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Temp\{7CD6D900-CAB9-4956-BB71-56EC07A9F7A0}\.be\VC_redist.x64.exe,AppCompatCache,2025-02-04 08:36:07.3349972
349,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Temp\{6A3A4C0F-8809-4CA3-BE6C-E8041FAA3D85}\.cr\vcredist_x64.exe,AppCompatCache,2025-02-04 08:36:07.0341390
350,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\hans\AppData\Local\Temp\{6070BE95-B84D-40FE-8ABD-C70B59F5A164}~setup\vcredist_x64.exe,AppCompatCache,2025-02-19 08:12:17.6696608
351,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\msiexec.exe,AppCompatCache,2025-02-20 06:58:53.1395629
352,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Temp\{E463809B-89FD-4ED7-A146-F01BC160D154}\.be\VC_redist.x86.exe,AppCompatCache,2025-02-04 08:36:04.5541523
353,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Temp\{7F73B9AA-D620-46EA-855E-E95C6DBAECB6}\.cr\vcredist_x86.exe,AppCompatCache,2025-02-04 08:36:03.7781892
354,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SystemApps\NcsiUwpApp_8wekyb3d8bbwe\Application,AppCompatCache,2025-03-09 06:14:58.3735032
355,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e8585d00010000	0000000000000000	8664	NcsiUwpApp	8wekyb3d8bbwe	neutral,AppCompatCache,
356,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\hans\AppData\Local\Temp\{6070BE95-B84D-40FE-8ABD-C70B59F5A164}~setup\vcredist_x86.exe,AppCompatCache,2025-02-19 08:12:17.6370797
357,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,SIGN.MEDIA=35EA298 setup64.exe,AppCompatCache,2024-05-02 10:35:42.0000000
358,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\Application,AppCompatCache,2025-03-09 08:33:13.4870460
359,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d0001	0000000000000000	8664	Microsoft.LockApp	cw5n1h2txyewy	,AppCompatCache,
360,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\dmclient.exe,AppCompatCache,2025-02-20 06:55:53.5672387
361,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.140\msedgewebview2.exe,AppCompatCache,2025-01-30 16:46:14.1873236
362,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\Application,AppCompatCache,2025-03-09 08:32:35.4272398
363,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d08a7	0000000000000000	8664	Microsoft.Windows.ShellExperienceHost	cw5n1h2txyewy	neutral,AppCompatCache,
364,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\rundll32.exe,AppCompatCache,2025-02-20 06:57:37.8054863
365,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\verclsid.exe,AppCompatCache,2022-05-07 05:19:44.2417217
366,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\SearchFilterHost.exe,AppCompatCache,2025-02-20 06:56:35.2637756
367,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,AppCompatCache,2025-02-20 06:55:51.4502273
368,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\hans\AppData\Local\Microsoft\OneDrive\24.244.1204.0003\FileCoAuth.exe,AppCompatCache,2025-02-04 08:27:02.6782546
369,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\hans\AppData\Local\Microsoft\OneDrive\24.244.1204.0003\Microsoft.SharePoint.exe,AppCompatCache,2025-02-04 08:27:03.3813659
370,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\hans\AppData\Local\Microsoft\OneDrive\24.244.1204.0003\FileSyncConfig.exe,AppCompatCache,2025-02-04 08:27:02.7721016
371,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\hans\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe,AppCompatCache,2025-03-09 05:54:26.8123147
372,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\Edge\Application\132.0.2957.140\cookie_exporter.exe,AppCompatCache,2025-01-30 16:46:14.1404672
373,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\hans\AppData\Local\Microsoft\OneDrive\OneDrive.exe,AppCompatCache,2025-03-09 05:54:32.3271051
374,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Users\hans\AppData\Local\Microsoft\OneDrive\22.012.0117.0003\FileSyncConfig.exe,AppCompatCache,2025-02-04 08:26:41.9925665
375,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\OneDriveSetup.exe,AppCompatCache,2022-05-07 07:39:29.5770921
376,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\SecurityHealthService.exe,AppCompatCache,2025-02-20 06:57:17.9226562
377,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\SecurityHealthSystray.exe,AppCompatCache,2025-02-20 06:56:48.9178217
378,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	008400000b8d008c	0000000000000000	8664	Microsoft.MicrosoftEdge.Stable	8wekyb3d8bbwe	,AppCompatCache,
379,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	008400000b8d008c	000a000055f00000	8664	Microsoft.MicrosoftEdge.Stable	8wekyb3d8bbwe	,AppCompatCache,
380,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\Edge\Application\132.0.2957.140\identity_helper.exe,AppCompatCache,2025-01-30 16:46:14.6248266
381,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\SLUI.exe,AppCompatCache,2025-02-20 06:57:36.0185714
382,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\SppExtComObj.exe,AppCompatCache,2025-02-20 06:57:35.7044399
383,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\mobsync.exe,AppCompatCache,2025-02-20 06:58:57.1804202
384,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\Edge\Application\132.0.2957.140\elevation_service.exe,AppCompatCache,2025-01-30 16:46:28.7059449
385,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\ClipRenew.exe,AppCompatCache,2025-02-20 06:54:55.3592913
386,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\fsquirt.exe,AppCompatCache,2025-02-20 06:57:04.4469800
387,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\WindowsApps\Microsoft.WindowsStore_22204.1400.4.0_x64__8wekyb3d8bbwe\Application,AppCompatCache,2025-02-04 08:25:22.1193659
388,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	56bc057800040000	0000000000000000	8664	Microsoft.WindowsStore	8wekyb3d8bbwe	,AppCompatCache,
389,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Application,AppCompatCache,2025-03-09 06:14:56.8111398
390,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e84c7c03e80000	0000000000000000	8664	Microsoft.AAD.BrokerPlugin	cw5n1h2txyewy	neutral,AppCompatCache,
391,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\Application,AppCompatCache,2025-03-09 08:32:30.1839595
392,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\Application,AppCompatCache,2025-03-09 08:32:31.2475604
393,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000585d08a7	0000000000000000	8664	Microsoft.Windows.StartMenuExperienceHost	cw5n1h2txyewy	neutral,AppCompatCache,
394,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,00000009	03e8589203e80000	0000000000000000	8664	MicrosoftWindows.Client.CBS	cw5n1h2txyewy	,AppCompatCache,
395,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\ie4uinit.exe,AppCompatCache,2023-10-01 06:50:26.5938554
396,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\unregmp2.exe,AppCompatCache,2022-05-06 20:10:00.0000000
397,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\oobe\UserOOBEBroker.exe,AppCompatCache,2023-10-01 06:49:16.4935740
398,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\shutdown.exe,AppCompatCache,2022-05-07 05:19:30.1749215
399,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\reg.exe,AppCompatCache,2022-05-07 05:20:02.6835524
400,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\cmd.exe,AppCompatCache,2025-02-20 06:56:38.6074095
401,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\consent.exe,AppCompatCache,2025-02-20 06:57:19.3634629
402,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SystemApps\Microsoft.Windows.OOBENetworkConnectionFlow_cw5n1h2txyewy\Application,AppCompatCache,2025-02-05 00:09:22.1874300
403,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\uus\packages\preview\AMD64\MoNotificationUx.exe,AppCompatCache,2025-02-20 06:56:44.7297564
404,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\uus\packages\preview\AMD64\MoUsoCoreWorker.exe,AppCompatCache,2025-02-20 06:56:44.9203381
405,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\SearchProtocolHost.exe,AppCompatCache,2025-02-20 06:56:35.2479594
406,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\DsmUserTask.Exe,AppCompatCache,2023-10-01 06:49:07.5714123
407,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\appidcertstorecheck.exe,AppCompatCache,2023-10-01 06:49:00.4929590
408,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\uus\AMD64\wuaucltcore.exe,AppCompatCache,2023-10-01 06:48:40.0379886
409,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\appidpolicyconverter.exe,AppCompatCache,2023-10-01 06:49:00.5085862
410,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{D9DFA2B7-F647-4B86-8E1F-40FFCC84773C}\EDGEMITMP_992F9.tmp\setup.exe,AppCompatCache,2025-02-04 08:12:33.6795021
411,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{D9DFA2B7-F647-4B86-8E1F-40FFCC84773C}\MicrosoftEdge_X64_132.0.2957.140.exe,AppCompatCache,2025-02-04 08:12:29.8343232
412,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\smartscreen.exe,AppCompatCache,2025-02-20 06:56:26.6639498
413,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\lpremove.exe,AppCompatCache,2025-02-20 06:57:18.3484662
414,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\Edge\Application\132.0.2957.140\Installer\setup.exe,AppCompatCache,2025-02-04 08:11:31.8868197
415,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SysWOW64\regsvr32.exe,AppCompatCache,2025-02-20 06:59:19.8092309
416,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\regsvr32.exe,AppCompatCache,2025-02-20 06:58:56.5461410
417,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{294EB9D3-913F-4C06-9939-ED83C4C38204}\EDGEMITMP_5F9EC.tmp\setup.exe,AppCompatCache,2025-02-04 08:11:31.8868197
418,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{294EB9D3-913F-4C06-9939-ED83C4C38204}\MicrosoftEdge_X64_132.0.2957.140.exe,AppCompatCache,2025-02-04 08:11:27.5278988
419,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\OOBE-Maintenance.exe,AppCompatCache,2023-10-01 06:47:55.9089680
420,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\wlrmdr.exe,AppCompatCache,2025-02-20 06:57:20.3580258
421,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\directxdatabaseupdater.exe,AppCompatCache,2023-10-01 06:48:29.6148555
422,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\uus\AMD64\MoNotificationUx.exe,AppCompatCache,2023-10-01 06:48:39.3504212
423,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\uus\AMD64\MoUsoCoreWorker.exe,AppCompatCache,2023-10-01 06:48:38.1940407
424,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\usoclient.exe,AppCompatCache,2025-02-20 06:56:44.5711403
425,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\EdgeUpdate\1.3.195.43\MicrosoftEdgeUpdateComRegisterShell64.exe,AppCompatCache,2025-02-04 08:11:05.3109818
426,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SysWOW64\wermgr.exe,AppCompatCache,2023-10-01 06:49:47.5752484
427,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files (x86)\Microsoft\Temp\EU6978.tmp\MicrosoftEdgeUpdate.exe,AppCompatCache,2025-02-04 08:11:05.2777718
