Hive,HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: cdfs Desc: ISO9660/Joliet File System Reader for CD/DVDs. (Core) (All pieces),"Name last write: 2022-05-07 05:25:13.9059078, Parameters last write: ",Image path: system32\DRIVERS\cdfs.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CDPSvc Desc: @%SystemRoot%\system32\cdpsvc.dll,-101","Name last write: 2022-05-07 05:26:02.8311588, Parameters last write: 2022-05-07 05:25:13.9059078",Image path: %SystemRoot%\system32\svchost.exe -k LocalService -p ServiceDLL: %SystemRoot%\System32\CDPSvc.dll,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CDPUserSvc Desc: @%SystemRoot%\system32\cdpusersvc.dll,-101","Name last write: 2022-05-07 05:25:13.9059078, Parameters last write: 2022-05-07 05:25:13.9059078",Image path: %SystemRoot%\system32\svchost.exe -k UnistackSvcGroup ServiceDLL: %SystemRoot%\System32\CDPUserSvc.dll,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CDPUserSvc_37c06 Desc: @%SystemRoot%\system32\cdpusersvc.dll,-101","Name last write: 2025-03-10 04:54:24.2619895, Parameters last write: ",Image path: C:\Windows\system32\svchost.exe -k UnistackSvcGroup ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: cdrom Desc: ,"Name last write: 2025-03-10 04:54:19.8514885, Parameters last write: 2025-02-04 08:10:49.8173298",Image path: \SystemRoot\System32\drivers\cdrom.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CertPropSvc Desc: @%SystemRoot%\System32\certprop.dll,-12","Name last write: 2022-05-07 05:26:02.8311588, Parameters last write: 2022-05-07 05:25:13.9059078",Image path: %SystemRoot%\system32\svchost.exe -k netsvcs ServiceDLL: %SystemRoot%\System32\certprop.dll,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: cht4iscsi Desc: ,"Name last write: 2025-02-05 00:08:53.9876629, Parameters last write: 2022-05-07 05:24:21.2149252",Image path: System32\drivers\cht4sx64.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: cht4vbd Desc: ,"Name last write: 2022-05-07 05:24:21.3086872, Parameters last write: 2022-05-07 05:24:21.3086872",Image path: \SystemRoot\System32\drivers\cht4vx64.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: CimFS Desc: ,"Name last write: 2022-05-07 05:25:13.9059078, Parameters last write: ",Image path:  ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: circlass Desc: ,"Name last write: 2022-05-07 05:24:12.3707760, Parameters last write: 2022-05-07 05:24:12.3707760",Image path: \SystemRoot\System32\drivers\circlass.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: CldFlt Desc: ,"Name last write: 2022-05-07 05:25:13.9059078, Parameters last write: 2022-05-07 05:25:13.9059078",Image path: system32\drivers\cldflt.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CLFS Desc: @%SystemRoot%\system32\drivers\clfs.sys,-101","Name last write: 2022-05-07 05:25:13.8902839, Parameters last write: 2022-05-07 05:25:13.8902839",Image path: System32\drivers\CLFS.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: ClipSVC Desc: @%SystemRoot%\system32\ClipSVC.dll,-104","Name last write: 2022-05-07 05:26:02.8155390, Parameters last write: 2022-05-07 05:25:13.8902839",Image path: %SystemRoot%\System32\svchost.exe -k wsappx -p ServiceDLL: %SystemRoot%\System32\ClipSVC.dll,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CloudBackupRestoreSvc Desc: @%SystemRoot%\system32\CloudRestoreLauncher.dll,-101","Name last write: 2023-10-01 06:56:02.9038757, Parameters last write: 2023-10-01 06:56:02.9194830",Image path: %SystemRoot%\system32\svchost.exe -k UnistackSvcGroup ServiceDLL: %SystemRoot%\System32\CloudRestoreLauncher.dll,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CloudBackupRestoreSvc_37c06 Desc: @%SystemRoot%\system32\CloudRestoreLauncher.dll,-101","Name last write: 2025-03-10 04:54:24.2619895, Parameters last write: ",Image path: C:\Windows\system32\svchost.exe -k UnistackSvcGroup ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: cloudidsvc Desc: @%SystemRoot%\system32\cloudidsvc.dll,-101","Name last write: 2022-05-07 07:39:43.6718663, Parameters last write: 2022-05-07 07:39:43.6718663",Image path: %SystemRoot%\system32\svchost.exe -k CloudIdServiceGroup -p ServiceDLL: %SystemRoot%\system32\cloudidsvc.dll,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: clr_optimization_v4.0.30319_32 Desc: ,"Name last write: 2022-05-07 05:25:13.8902839, Parameters last write: ",Image path:  ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: clr_optimization_v4.0.30319_64 Desc: ,"Name last write: 2022-05-07 05:25:13.8902839, Parameters last write: ",Image path:  ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: CmBatt Desc: ,"Name last write: 2025-03-10 04:54:16.4062861, Parameters last write: ",Image path: \SystemRoot\System32\drivers\CmBatt.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: CNG Desc: ,"Name last write: 2022-05-07 05:25:13.8902839, Parameters last write: ",Image path: System32\Drivers\cng.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: cnghwassist Desc: @%SystemRoot%\system32\drivers\cnghwassist.sys,-100","Name last write: 2025-02-05 00:10:27.4528839, Parameters last write: ",Image path: System32\DRIVERS\cnghwassist.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: CompositeBus Desc: ,"Name last write: 2025-03-10 04:54:15.9843377, Parameters last write: 2025-02-05 00:08:54.0827899",Image path: \SystemRoot\System32\DriverStore\FileRepository\compositebus.inf_amd64_2e50c98177d80a40\CompositeBus.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: COMSysApp Desc: @comres.dll,-948","Name last write: 2022-05-07 05:25:13.8902839, Parameters last write: ",Image path: %SystemRoot%\system32\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235} ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: condrv Desc: ,"Name last write: 2022-05-07 05:25:13.8902839, Parameters last write: ",Image path: System32\drivers\condrv.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: ConsentUxUserSvc Desc: @%SystemRoot%\system32\ConsentUxClient.dll,-101","Name last write: 2022-05-07 05:25:13.8902839, Parameters last write: 2022-05-07 05:25:13.8902839",Image path: %SystemRoot%\system32\svchost.exe -k DevicesFlow ServiceDLL: %SystemRoot%\System32\ConsentUxClient.dll,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: ConsentUxUserSvc_37c06 Desc: @%SystemRoot%\system32\ConsentUxClient.dll,-101","Name last write: 2025-03-10 04:54:24.2669530, Parameters last write: ",Image path: C:\Windows\system32\svchost.exe -k DevicesFlow ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CoreMessagingRegistrar Desc: @%SystemRoot%\system32\coremessaging.dll,-2","Name last write: 2022-05-07 05:25:13.8902839, Parameters last write: 2022-05-07 05:25:13.8902839",Image path: %SystemRoot%\system32\svchost.exe -k LocalServiceNoNetwork -p ServiceDLL: %SystemRoot%\system32\coremessaging.dll,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: CoreUI Desc: ,"Name last write: 2022-05-07 05:25:13.8902839, Parameters last write: ",Image path:  ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CredentialEnrollmentManagerUserSvc Desc: @%SystemRoot%\system32\CredentialEnrollmentManager.exe,-101","Name last write: 2022-05-07 05:25:13.8902839, Parameters last write: ",Image path: %SystemRoot%\system32\CredentialEnrollmentManager.exe ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CredentialEnrollmentManagerUserSvc_37c06 Desc: @%SystemRoot%\system32\CredentialEnrollmentManager.exe,-101","Name last write: 2025-03-10 04:54:24.2705519, Parameters last write: ",Image path: C:\Windows\system32\CredentialEnrollmentManager.exe ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: crypt32 Desc: ,"Name last write: 2025-02-05 00:08:55.3374579, Parameters last write: ",Image path:  ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CryptSvc Desc: @%SystemRoot%\system32\cryptsvc.dll,-1002","Name last write: 2022-05-07 05:26:02.8155390, Parameters last write: 2022-05-07 05:25:13.8902839",Image path: %SystemRoot%\system32\svchost.exe -k NetworkService -p ServiceDLL: %SystemRoot%\system32\cryptsvc.dll,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CSC Desc: @%systemroot%\system32\cscsvc.dll,-203","Name last write: 2022-05-07 07:39:43.6718663, Parameters last write: ",Image path: system32\drivers\csc.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CscService Desc: @%systemroot%\system32\cscsvc.dll,-201","Name last write: 2022-05-07 07:39:46.4533283, Parameters last write: 2022-05-07 07:39:43.6718663",Image path: %SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p ServiceDLL: %SystemRoot%\System32\cscsvc.dll,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: dam Desc: @%SystemRoot%\system32\drivers\dam.sys,-101","Name last write: 2022-05-07 05:25:13.8902839, Parameters last write: ",Image path: system32\drivers\dam.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: DCLocator Desc: ,"Name last write: 2022-05-07 05:25:13.8902839, Parameters last write: ",Image path:  ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: DcomLaunch Desc: @combase.dll,-5013","Name last write: 2022-05-07 05:25:13.8902839, Parameters last write: 2022-05-07 05:25:13.8902839",Image path: %SystemRoot%\system32\svchost.exe -k DcomLaunch -p ServiceDLL: %SystemRoot%\system32\rpcss.dll,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: dcsvc Desc: @%systemroot%\system32\dcsvc.dll,-102","Name last write: 2025-03-09 06:15:17.3096015, Parameters last write: 2022-05-07 05:25:13.8902839",Image path: %systemroot%\system32\svchost.exe -k netsvcs -p ServiceDLL: %SystemRoot%\system32\dcsvc.dll,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: defragsvc Desc: @%SystemRoot%\system32\defragsvc.dll,-102","Name last write: 2022-05-07 05:25:13.8902839, Parameters last write: 2022-05-07 05:25:13.8902839",Image path: %SystemRoot%\system32\svchost.exe -k defragsvc ServiceDLL: %Systemroot%\System32\defragsvc.dll,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
SYSTEM,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\C\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: DeviceAssociationBrokerSvc Desc: @%SystemRoot%\system32\deviceaccess.dll,-108","Name last write: 2022-05-07 05:25:13.8902839, Parameters last write: 2022-05-07 05:25:13.8902839",Image path: %SystemRoot%\system32\svchost.exe -k DevicesFlow -p ServiceDLL: %SystemRoot%\System32\deviceaccess.dll,Displays list of services running on this computer,False,False,2025-03-10 04:54:24.3060677,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_00-02-50\SYSTEM\20250310070309\20250310070309_Services__SYSTEM.csv
