Hive,HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),"Name: AxInstSV Desc: @%SystemRoot%\system32\AxInstSV.dll,-104","Name last write: 2009-07-14 04:49:01.5835883, Parameters last write: 2009-07-14 04:49:01.5835883",Image path: %SystemRoot%\system32\svchost.exe -k AxInstSVGroup ServiceDLL: %SystemRoot%\System32\AxInstSV.dll,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: b06bdrv Desc: ,"Name last write: 2010-11-21 03:58:21.9983561, Parameters last write: ",Image path: \SystemRoot\system32\drivers\bxvbda.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: b57nd60a Desc: ,"Name last write: 2010-11-21 03:46:56.7340004, Parameters last write: ",Image path: system32\DRIVERS\b57nd60a.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: BattC Desc: ,"Name last write: 2009-07-14 04:49:01.5835883, Parameters last write: ",Image path:  ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),"Name: BDESVC Desc: @%SystemRoot%\system32\bdesvc.dll,-101","Name last write: 2009-07-14 04:49:01.5835883, Parameters last write: 2009-07-14 05:34:12.9031178",Image path: %SystemRoot%\System32\svchost.exe -k netsvcs ServiceDLL: %SystemRoot%\System32\bdesvc.dll,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: Beep Desc: ,"Name last write: 2025-03-10 05:59:07.5312000, Parameters last write: ",Image path:  ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),"Name: BFE Desc: @%SystemRoot%\system32\bfe.dll,-1002","Name last write: 2009-07-14 04:49:01.5835883, Parameters last write: 2009-07-14 04:49:01.5835883",Image path: %systemroot%\system32\svchost.exe -k LocalServiceNoNetwork ServiceDLL: %SystemRoot%\System32\bfe.dll,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),"Name: BITS Desc: @%SystemRoot%\system32\qmgr.dll,-1001","Name last write: 2025-03-10 05:12:58.4167118, Parameters last write: 2009-07-14 04:49:18.8684186",Image path: %SystemRoot%\System32\svchost.exe -k netsvcs ServiceDLL: %SystemRoot%\System32\qmgr.dll,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: blbdrive Desc: ,"Name last write: 2025-03-10 05:59:07.5312000, Parameters last write: ",Image path: system32\DRIVERS\blbdrive.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),"Name: bowser Desc: @%systemroot%\system32\browser.dll,-103","Name last write: 2025-03-10 05:59:07.5312000, Parameters last write: ",Image path: system32\DRIVERS\bowser.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: BrFiltLo Desc: ,"Name last write: 2010-11-21 03:58:06.2423284, Parameters last write: 2009-07-14 04:49:01.5835883",Image path: \SystemRoot\system32\drivers\BrFiltLo.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: BrFiltUp Desc: ,"Name last write: 2010-11-21 03:58:06.2423284, Parameters last write: ",Image path: \SystemRoot\system32\drivers\BrFiltUp.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),"Name: Browser Desc: @%systemroot%\system32\browser.dll,-101","Name last write: 2009-07-14 04:49:01.5835883, Parameters last write: 2009-07-14 04:49:01.5835883",Image path: %SystemRoot%\System32\svchost.exe -k netsvcs ServiceDLL: %SystemRoot%\System32\browser.dll,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: Brserid Desc: ,"Name last write: 2009-07-14 04:49:01.5835883, Parameters last write: ",Image path: \SystemRoot\System32\Drivers\Brserid.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: BrSerWdm Desc: ,"Name last write: 2009-07-14 04:49:01.5835883, Parameters last write: ",Image path: \SystemRoot\System32\Drivers\BrSerWdm.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: BrUsbMdm Desc: ,"Name last write: 2009-07-14 04:49:01.5835883, Parameters last write: ",Image path: \SystemRoot\System32\Drivers\BrUsbMdm.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: BrUsbSer Desc: ,"Name last write: 2009-07-14 04:49:01.5835883, Parameters last write: ",Image path: \SystemRoot\System32\Drivers\BrUsbSer.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: BTHMODEM Desc: ,"Name last write: 2010-11-21 03:58:24.0731598, Parameters last write: ",Image path: \SystemRoot\system32\drivers\bthmodem.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: BTHPORT Desc: ,"Name last write: 2009-07-14 04:49:01.5835883, Parameters last write: 2009-07-14 04:49:01.5835883",Image path:  ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),"Name: bthserv Desc: @%SystemRoot%\System32\bthserv.dll,-102","Name last write: 2009-07-14 04:49:01.5835883, Parameters last write: 2009-07-14 04:49:01.5835883",Image path: %SystemRoot%\system32\svchost.exe -k bthsvcs ServiceDLL: %SystemRoot%\system32\bthserv.dll,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: cdfs Desc: ISO9660/Joliet File System Reader for CD/DVDs. (Core) (All pieces),"Name last write: 2010-11-21 03:46:56.5624001, Parameters last write: ",Image path: system32\DRIVERS\cdfs.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: cdrom Desc: ,"Name last write: 2025-03-10 05:59:12.2112082, Parameters last write: 2009-07-14 04:49:01.5835883",Image path: system32\DRIVERS\cdrom.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),"Name: CertPropSvc Desc: @%SystemRoot%\System32\certprop.dll,-12","Name last write: 2009-07-14 04:49:01.5835883, Parameters last write: 2009-07-14 04:49:01.5835883",Image path: %SystemRoot%\system32\svchost.exe -k netsvcs ServiceDLL: %SystemRoot%\System32\certprop.dll,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: circlass Desc: ,"Name last write: 2010-11-21 03:58:15.6647450, Parameters last write: 2009-07-14 04:49:01.5835883",Image path: \SystemRoot\system32\drivers\circlass.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),"Name: CLFS Desc: @%SystemRoot%\system32\clfs.sys,-101","Name last write: 2025-03-10 05:59:07.5312000, Parameters last write: 2009-07-14 04:53:25.2812172",Image path: System32\CLFS.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: clr_optimization_v2.0.50727_32 Desc: Microsoft .NET Framework NGEN,"Name last write: 2025-03-10 05:56:34.3881820, Parameters last write: ",Image path: %systemroot%\Microsoft.NET\Framework\v2.0.50727\mscorsvw.exe ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: clr_optimization_v2.0.50727_64 Desc: Microsoft .NET Framework NGEN,"Name last write: 2025-03-10 05:56:34.2881762, Parameters last write: ",Image path: %systemroot%\Microsoft.NET\Framework64\v2.0.50727\mscorsvw.exe ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: CmBatt Desc: ,"Name last write: 2025-03-10 05:59:08.2020012, Parameters last write: ",Image path: system32\DRIVERS\CmBatt.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: cmdide Desc: ,"Name last write: 2025-02-05 01:01:10.0560414, Parameters last write: ",Image path: \SystemRoot\system32\drivers\cmdide.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: CNG Desc: ,"Name last write: 2025-03-10 05:59:07.5312000, Parameters last write: ",Image path: System32\Drivers\cng.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: Compbatt Desc: ,"Name last write: 2025-03-10 05:59:07.5312000, Parameters last write: ",Image path: system32\DRIVERS\compbatt.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: CompositeBus Desc: ,"Name last write: 2025-03-10 05:59:07.5312000, Parameters last write: ",Image path: system32\DRIVERS\CompositeBus.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),"Name: COMSysApp Desc: @comres.dll,-948","Name last write: 2009-07-14 04:49:01.5835883, Parameters last write: ",Image path: %SystemRoot%\system32\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235} ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: crcdisk Desc: ,"Name last write: 2010-11-21 03:57:59.4719165, Parameters last write: ",Image path: \SystemRoot\system32\drivers\crcdisk.sys ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),Name: crypt32 Desc: ,"Name last write: 2009-07-14 04:49:01.5835883, Parameters last write: ",Image path:  ServiceDLL: ,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,Services,Services,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\services,None,(plugin),"Name: CryptSvc Desc: @%SystemRoot%\system32\cryptsvc.dll,-1002","Name last write: 2009-07-14 04:49:01.5835883, Parameters last write: 2009-07-14 04:49:01.5835883",Image path: %SystemRoot%\system32\svchost.exe -k NetworkService ServiceDLL: %SystemRoot%\system32\cryptsvc.dll,Displays list of services running on this computer,False,False,2025-03-10 05:56:31.7390304,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_Services__SYSTEM.csv
